e,fc,fa,fe,nc,nae,tr,w,pc,pa,pe,rc,ra,re,uIc,uIa,uIe,uNc,uNa,uNe,vc,va,ve,x,c2000,PSID
0.406035681720823,0.110242467059288,0.707447631633841,0.606925374925499,0.119900222762954,0.101476120081324,2.28817995567806,0.018641861891374,0.0510433901357465,0.0991893317271024,0.231369776827288,0.008030671980232,0.0120575003698468,0.0136082872125658,0.14127673409303,0.101687989245169,0.155935710846838,0.0248161760006949,0.0202934831371531,0.0328817686416312,0.000102274936623871,0.000258948291139677,0.00237943497847088,0.345653930143453,0.216011618807523,0d44d36cfbae394007c08e87b31dbf5e
0.416487638813587,0.114439372872081,0.707610016213456,0.595235364524544,0.119525243456239,0.101208341706661,2.28868593842392,0.0186894933492749,0.0519370027936565,0.100761234778218,0.22993518013841,0.00783019383665674,0.0119552926272967,0.0135260601819019,0.143501606398485,0.101812979192826,0.155952505984201,0.0245337877784974,0.0197821248411081,0.0327259637761761,0.000103530119481143,0.000261257341518537,0.002630106743357,0.344114732548268,0.219730447973172,342b38692949f742261f242a38369840
0.416868397427633,0.113306356804213,0.736909663917711,0.62534940564722,0.126078749318656,0.102665200277886,2.28518104130675,0.0188561054323739,0.0538333397686382,0.100790593013476,0.220119915677226,0.00806687930615327,0.0114784303243078,0.01333089217335,0.141354025467211,0.0976166867420882,0.156000413340191,0.023618361555795,0.0186239444193504,0.0332484857735695,0.000101386562026173,0.000262048746965652,0.00155208471269004,0.3374297905241,0.219705891783782,b81ba0302528be4545a745d8c0eb0e38
0.419464616456992,0.115707891312803,0.743452202729601,0.633781331548729,0.123368075762953,0.102962463575079,2.27371420454545,0.0191248610385417,0.0546435560887462,0.0996080630655823,0.224890408661914,0.00799258087478954,0.0112980554269492,0.0132388457933692,0.138620286605413,0.0948111759835254,0.155922676761149,0.0237082695509408,0.0191625119815432,0.0332372173518908,0.000101753172208047,0.000263258167522538,0.00205384720461742,0.335071065881384,0.237247126785003,97b15a745648332fe9aa50ec2178e199
0.42087504354876,0.1156225096332,0.746897090701512,0.631816751880046,0.122296160254909,0.102910593158047,2.26247894993639,0.0193468241822955,0.0550434110736141,0.0989621164751037,0.218304591982367,0.00812715357872113,0.0114688876855782,0.013240229203839,0.140931444866659,0.0950686227104466,0.158078584068665,0.0241681273911643,0.0200722606516287,0.0335951385129075,0.000104594240480673,0.000263379958164915,0.00104166864106262,0.338035641592246,0.252587350310923,fd0e6d2ef718d3e859ef6e7427fc0e6b
0.417210526024546,0.115547022779222,0.742748091669221,0.630936005763621,0.117832289208061,0.10244940569696,2.24460881226892,0.0191071954771352,0.0535184651106592,0.0976295267455308,0.219484008687965,0.00799575123586207,0.0112004726916852,0.0130980602016375,0.138186127674135,0.0937965140801871,0.156045081244121,0.0239328827195103,0.0199594901741935,0.0333035247768932,0.000101390513765802,0.000258752578317288,0.00170154433507433,0.335768150353744,0.258284730642355,9c255d9551e4dd58d380c783e93fb29b
0.422982950120188,0.115471977328312,0.748822252085254,0.641319103001978,0.112413045710504,0.101571972353219,2.2630510630532,0.0191112764926359,0.0532668355832192,0.0978249148333847,0.209240274198589,0.00852985106244982,0.0115124935509122,0.0131989030326339,0.138629985178003,0.0921110140818428,0.155945840986297,0.0246487045911545,0.0207655207399072,0.0331924884274055,0.000105793255161436,0.000257355345399973,0.00214325184996131,0.334387486430451,0.255322715359018,a21cda472959f95e61fa312b1b7fc11e
0.432631764173919,0.115043807731441,0.742202886255092,0.644781943508917,0.108839289504277,0.100972333506952,2.25203889436408,0.0193886327816747,0.0524450174594313,0.0950533476107738,0.201413015463607,0.00863904213681597,0.0117937396933465,0.0133450489924737,0.141047379304501,0.0946828955183347,0.156490120841932,0.0249670148574492,0.0208233591042023,0.032942915999459,0.000109560886626357,0.000261292337132852,0.00206591847400666,0.337489133217252,0.265392920154934,f9e6d54ac0ccd8a7129d9856ec6d51fd
0.430126624967552,0.112734905307066,0.747113439814921,0.646967233002799,0.108605312319578,0.100830064333882,2.27321340592777,0.0196162721284157,0.0526879030217724,0.0935627114403739,0.202467955790572,0.00889338553832305,0.0120369068215788,0.0134019295350673,0.142400990759309,0.0925417610237317,0.15628644124741,0.0243988936185115,0.0199156063345309,0.0330002038491921,0.000114327242319697,0.000264945596156322,0.00248679939604259,0.341374471746187,0.245686066100073,038bbdcbbfdff8efedf34d8baa3e5213
0.444300411819352,0.116346591074764,0.748306816783772,0.658332552634444,0.10863368650363,0.100863072592316,2.28495088311347,0.0197778841905246,0.0542508934946879,0.0916807390557159,0.201292519112167,0.00864374779684874,0.0125089842828088,0.0136322604208338,0.14598558827386,0.0980892504533602,0.159977751419107,0.0252379496537328,0.0213883799474817,0.0337271860823067,0.000107767079449537,0.000260693222566001,0.00336524805449133,0.348308283663058,0.247849285479894,26b3bf697cda1a3d33c04d6899f8564e
