Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1984,0.977933359481328,0.981657481146791,0.985164813302882,0.988406858845875,0.989303385439739,0.990398124516384,0.99162572330497,0.992939636833822,0.994288472308346,0.995704461356424,0.997221959872181,0.998337504004225,0.998788516214256,0.998758800957193,0.998710392572592,0.998558100110913,0.998383335458647,0.998289858045693,0.998238662796412,0.998075235729144,0.997822057643852,0.997617649030785,0.997520225520323,0.997494755696869,0.997442511763742,0.997379907889901,0.997323287681399,0.99726992916233,0.997218967834539,0.997170543354149,0.997123603440635,0.997065728887716,0.996985944566573,0.996881404311601,0.9967587426329,0.996610070598566,0.996433958359557,0.996238209741807,0.996025688715368,0.995783235282863,0.995511038597745,0.995204763271209,0.994859280972689,0.994475310506724,0.994062873234624,0.99362497567581,0.993123990578233,0.992529614261244,0.991840151191178,0.991086853498636,0.990253803760385,0.989346720747027,0.988371935854132,0.987314302226894,0.986150373572594,0.984887748044956,0.983435087475045,0.981729711800212,0.97978871296074,0.977690332759289,0.975406192276715,0.972938971888249,0.970306647129971,0.967498088031387,0.964446449254888,0.961120078157109,0.957643896784101,0.954073327178191,0.950331344464875,0.946261955838953,0.941865444546666,0.936992742004688,0.93153857895846,0.925527267596615,0.918949487146667,0.911630245157694,0.903959526696492,0.896057688950674,0.887522954436592,0.877461860922468,0.865238175600046,0.851195278200042,0.836601645621744,0.822242680053036,0.806157731224562,0.788573026223819,0.770297544112064,0.750346199360475,0.727115316106476,0.676431549891349,0.633798949788928,0.66524190614769,0.664748776960709,0.604849534531284,0.594168591224018,0.594515114211462,0.588320422235464,0.583618553050867,0.5825,0,0
1985,0.986712217178118,0.990041563437345,0.992651468436023,0.994571127032267,0.995852703528422,0.996448830799834,0.99632039674612,0.996211257531414,0.996552089851688,0.997136701779922,0.997301319795815,0.997171926258665,0.997013975591203,0.996903675960998,0.99681470645518,0.996634779429062,0.99637824452266,0.996169311479848,0.996065114862976,0.996032903311815,0.99597741873262,0.995913243960655,0.995862977666472,0.995827053842584,0.995799804571241,0.995776560976169,0.995759696585272,0.995720949511748,0.995644653815995,0.995540230900722,0.995430734507682,0.995309704592893,0.995177705354089,0.995031230689526,0.994858602204019,0.994646559157539,0.99438402426333,0.994087902234793,0.993781522294229,0.993463046072413,0.993101041610764,0.992704493327543,0.992233259606255,0.991660832946206,0.991005627543875,0.990315846063724,0.989585301209151,0.988800319840561,0.987940229842412,0.986986067745914,0.985953641852306,0.984847270859966,0.983580362799625,0.982109034540227,0.980459340321249,0.978699752508324,0.976813202897943,0.974803687011675,0.972679138786931,0.970430126325328,0.96801963077862,0.965425581257157,0.962769028905037,0.960131277641693,0.957476699330181,0.954658402970326,0.951688394302263,0.948573798043634,0.94528376763799,0.941794720306556,0.938098392063223,0.934157832098413,0.930008363037783,0.925710388604061,0.921269612786716,0.916502467668613,0.911308331103916,0.906150683523487,0.901294039860206,0.896543299511234,0.891258296156612,0.885252035529974,0.878736566147789,0.87234926744731,0.866655634735093,0.858887746087565,0.855421498289814,0.855582650202345,0.852448702246531,0.841839001880021,0.837657150795305,0.847972058266096,0.847095010252905,0.846193010877112,0.845300307824468,0.861626664075406,0.808811687564707,0.728982781073651,0.58422649140546,0,0
1986,0.974783162895217,0.987405986710243,0.99081032851618,0.993463059757911,0.995405426525716,0.996697988274746,0.997297952417178,0.997168741135992,0.99705886101055,0.997401806058106,0.997989443399716,0.998154839668438,0.998024772198244,0.997866086392309,0.997755319516607,0.997665961728452,0.997484916203143,0.997226961665797,0.997016673835488,0.996911782953939,0.996879279622675,0.996823527615916,0.996758933343908,0.996708322979173,0.996672027153424,0.996644610867576,0.9966211283039,0.996604024830176,0.996565180905799,0.996488349054677,0.996382917294857,0.996272527102575,0.996150483992296,0.996017543744474,0.995869666607398,0.995695405673935,0.995481499126234,0.995216159352175,0.994916896565588,0.994607304482576,0.994284971742701,0.993918409946074,0.993517041629353,0.993038864328571,0.992457540703629,0.991791617402076,0.99108981414579,0.990344888999282,0.989543533775157,0.988664273214111,0.987686710147267,0.986626932302067,0.985488492305934,0.984182056032277,0.982660748798384,0.980949381233912,0.979117735249445,0.977146710929225,0.975038363469416,0.972799700997727,0.970420426576615,0.967857279828855,0.965084179304006,0.962229074318948,0.959379267660757,0.956494292548145,0.953414401286368,0.950148815826457,0.946702760273365,0.94303706530768,0.939122830160103,0.934943548990077,0.930452339547625,0.925681559033897,0.920694528452791,0.915492901721964,0.909852653245868,0.903639132279887,0.897405154753776,0.89146274365961,0.885590239020823,0.878981617647059,0.871378660683373,0.863008988926042,0.854687109351244,0.847162920321266,0.836746964005327,0.832034035705796,0.832244322488706,0.827952015902851,0.813220724378756,0.807272124214847,0.82176953287142,0.820543855402243,0.819330489005579,0.818004742547426,0.784481786399008,0.710851941402361,0.585351329892815,0,0
1987,0.978931858491923,0.985364729124875,0.987726352787932,0.991206890124493,0.993902528443219,0.995867143413491,0.997170258628644,0.997773994206089,0.997644115333977,0.997533587617919,0.997878542095581,0.998469055664934,0.998635134621171,0.998504594287129,0.99834530410214,0.998233884557407,0.998144039849969,0.997962133981923,0.997702616464582,0.997491187052231,0.9973855869506,0.997352949614815,0.997296686878047,0.997231513528292,0.997180484234484,0.997144033917512,0.997116377211324,0.997092816014925,0.997075556245567,0.997036319505962,0.996958823259045,0.996852668226857,0.996741451505321,0.996618376028702,0.996484204930806,0.996335073346207,0.99615961562152,0.995943795468189,0.995676182419951,0.995374040192115,0.995060944349543,0.994734963687413,0.994364066745434,0.993956956246752,0.993472504678476,0.992882612337459,0.992206137322248,0.991491645957474,0.990732973374158,0.989915067705743,0.989015916246144,0.988014721268294,0.986927011031372,0.985755812720173,0.984408716245366,0.982834672659084,0.981058841453735,0.979151249261269,0.977089993642854,0.974876739722564,0.972516383750769,0.969994822455283,0.967265323226774,0.964295680776455,0.961220906454777,0.958133194901745,0.954988426587866,0.951610219451833,0.948004982781524,0.944173193126703,0.940067181358721,0.935645815276823,0.930885687078825,0.925720855189141,0.920181018023415,0.914328125389195,0.908156277970402,0.901383947846031,0.893825444323139,0.886132412813295,0.878703672408954,0.871261602223872,0.862773597453604,0.852844802675033,0.841713305360826,0.830427873440539,0.820035486500743,0.805335011906388,0.798558305129445,0.798885174828996,0.792652197684646,0.770737633979096,0.76169688254327,0.783541205268679,0.781787786409677,0.779958608718873,0.778030852055078,0.706871765382404,0.600440176070428,0,0
1988,0.985159581401747,0.989604826972165,0.993032606100146,0.987619955763416,0.991177824053105,0.993916252938192,0.99590275910779,0.997216107241808,0.997823507792145,0.997692892285339,0.997581842013034,0.997928718723104,0.998521918472879,0.99868860684062,0.998557646752525,0.998397609798092,0.99828587512873,0.998195580683765,0.998012775431243,0.997751965421853,0.997539130565307,0.997432914550518,0.997399877934516,0.997343202655323,0.997277664299192,0.997226310578476,0.997189479164103,0.997161603698349,0.997137773945622,0.997120337652385,0.997080720198906,0.997002678690393,0.99689558164101,0.996783472807798,0.996659375566207,0.996524269421723,0.996374320536935,0.996197610091744,0.99598032420204,0.995710561409372,0.995405946412857,0.995089761504319,0.994760140257881,0.994384810986712,0.993972741862185,0.993481645878471,0.99288339698764,0.992196245780455,0.991470088634058,0.990697286876884,0.989862602252265,0.988943694777484,0.987918333555917,0.986801615676776,0.985596968326457,0.984207359412732,0.982579105954878,0.980735686404135,0.978747831492958,0.976591999072206,0.974266312997347,0.971774312068291,0.969099923814974,0.966188084723819,0.963002111950431,0.959682331488531,0.956326377125682,0.95288783337087,0.949168171924586,0.945169039792425,0.940883881256441,0.936254342438674,0.931225062607589,0.925754242566496,0.919758026037762,0.913248937830573,0.906287112402853,0.898848795162854,0.890567751178232,0.8811799423158,0.871460543376397,0.861914764099511,0.852187221272206,0.84088435555534,0.827384139719074,0.811863048207947,0.795706295370701,0.780435316546005,0.758162753657386,0.747624027594305,0.748141645384896,0.738277676978212,0.702390464056663,0.687006944912683,0.723643756818407,0.720691823899371,0.717709492424891,0.714570858283433,0.627415090502339,0,0
1989,0.991577010692,0.993227045600244,0.994453973239515,0.995314578500457,0.987346991487316,0.990984296874209,0.993766050006141,0.995774489485159,0.997097975066048,0.997709032168554,0.997577880664448,0.997466349016119,0.997815027604536,0.998410849604759,0.998578128559907,0.998446759484561,0.998286236635884,0.998173902464458,0.998083204980058,0.99789954190177,0.997637251396638,0.99742326493431,0.997316299656337,0.997283050044139,0.997226048933311,0.997159912773693,0.997108154185017,0.997070965450145,0.997042823047431,0.99701880516238,0.997001161794562,0.996961348334768,0.996882574144526,0.996774783472743,0.996661685317912,0.996536613447056,0.996400474279895,0.996249448669896,0.996071783751029,0.995853092899322,0.995581541378124,0.995274648536129,0.994955180616163,0.994621870937098,0.994242193307806,0.993825014346945,0.993327238432899,0.99272054038511,0.992023294573895,0.991284632214368,0.990497488909856,0.989646383374768,0.988706976385932,0.98765658359818,0.986510441361595,0.985270769157989,0.983837029118592,0.982152056412898,0.980237743121376,0.978165039012085,0.975906904128997,0.973460997016776,0.970826831153864,0.967984730428984,0.964873273525489,0.961447047921055,0.957851854296401,0.954193650971005,0.950417034244927,0.946301295412478,0.941840760266634,0.937020167748961,0.931760532179564,0.925986319658565,0.919637974497273,0.912589291206238,0.904835908903519,0.896419372474314,0.887280597167457,0.876930977039398,0.864957384868998,0.852291606309549,0.839575159974699,0.826321815665807,0.810539454491995,0.791119269007024,0.768001880582981,0.742967731128633,0.718364105023379,0.680701037745942,0.662085720946783,0.662988982185581,0.645150807352493,0.575890798413626,0.543968986161547,0.61769341465086,0.612095296273671,0.606320810971974,0.600186219739292,0,0
1990,0.993883228709997,0.99341737945098,0.993452245042692,0.993894112086808,0.994650702382497,0.995767226540472,0.997295019493842,0.99841772875891,0.998687786874312,0.998373276117484,0.9982249796769,0.998106782937007,0.9979566279855,0.997832085747548,0.997717750108188,0.997532907263426,0.997287717905342,0.997085332064035,0.996973048969177,0.996923003168417,0.996854594527826,0.996779176504325,0.996722193427664,0.996688070916413,0.996669392528969,0.996654722046828,0.99664605655708,0.99662154783654,0.996567152987265,0.996488206495333,0.996405761561621,0.996316274050566,0.996203249164832,0.996061485501278,0.995895495061079,0.995711027478393,0.995503292343109,0.995281567072459,0.995040426497612,0.994760834182705,0.994423792618463,0.99401712787462,0.993544649608508,0.993030520471147,0.992484848516471,0.99187955544214,0.991218880925235,0.990487411222074,0.98967086799148,0.988775949256504,0.987840747404407,0.986877503049208,0.985783578312686,0.984483581460297,0.982987036201598,0.981403686736687,0.979717484097123,0.977884267934619,0.975897888450712,0.973766178994397,0.971477900767796,0.969003458416082,0.966477105342646,0.96398098559345,0.961460630618132,0.958749785923278,0.955847819671554,0.952802084754398,0.949633996583167,0.946335350407877,0.942835699873991,0.939111327515388,0.935215427544706,0.931156725624925,0.926887977132585,0.922270426348236,0.917209871149488,0.911953801448951,0.906752007243051,0.901591274207152,0.895980218160828,0.889820281580484,0.883603960015748,0.877696943925752,0.872074308318315,0.862099501744428,0.854957386626241,0.858068979027144,0.856537808089023,0.846896839470116,0.845461429653231,0.849438452129434,0.848641566680458,0.848224404986778,0.848761477685244,0.869102390617952,0.833703128466829,0.776447105788423,0.674468922108576,0,0
1991,0.997527461648348,0.993858779283477,0.993386867709839,0.993421972215541,0.993869117189672,0.99463413962231,0.995761053796893,0.997299072921821,0.998426408834288,0.998697289009383,0.99838214125587,0.998233553477917,0.998115209290655,0.997964783676407,0.997839891827011,0.997725190804623,0.997539457947789,0.997293144270545,0.997089721740932,0.996976724216973,0.996926333613054,0.996857446083655,0.996781361908366,0.996724048672816,0.996689449688173,0.996670564535809,0.996655572027862,0.996646608623299,0.996621763923057,0.996566982340256,0.996487480239976,0.996404213067903,0.996313916832557,0.996199929444576,0.996056976581063,0.995889529364295,0.995703478139612,0.995493682594059,0.995269961160064,0.995027105277906,0.994745273633149,0.994405781633628,0.993995441192761,0.993518296881962,0.992997470164341,0.992444109211208,0.991829043699695,0.991157252623153,0.990412651070895,0.989580374768498,0.988666871722716,0.98771043644319,0.986723230381793,0.985599767837714,0.984260473151686,0.98271492687624,0.981074055688434,0.979320583266277,0.977407775312775,0.9753266277911,0.97308334121489,0.970665263170442,0.968036182087675,0.96533929279265,0.962660886370509,0.959943323921467,0.957002935620717,0.953838116042987,0.950495505169822,0.946996314209855,0.943327295915633,0.939406722060202,0.935202380708895,0.930768165871875,0.926110576626311,0.921165494581789,0.915766998607319,0.909785679566738,0.903505708610555,0.89721925603369,0.890907179481038,0.883965878785438,0.876243182547321,0.868340806395173,0.860733563284973,0.853393206438742,0.840127719610901,0.830453773880702,0.834699541268041,0.832603218771151,0.819329490590206,0.817366028425126,0.822860758388969,0.821808726740879,0.821252273317745,0.822064280772376,0.856964915922774,0.795342648037259,0.678112376055821,0,0
1992,0.99763797797827,0.994776098314662,0.993894079949548,0.993416063008335,0.993451542328876,0.993904338245023,0.994678056643568,0.995815615544532,0.997364032620433,0.998495930398879,0.99876768842092,0.998451750998146,0.998302972175571,0.998184240556927,0.998033487810923,0.997908060903663,0.99779293241476,0.997606428168899,0.99735885998129,0.997154463267343,0.997040720802869,0.996989990213803,0.996920575676227,0.996843940216256,0.996786056628282,0.996751361367938,0.996732226513394,0.99671699458036,0.996707995198214,0.996682918317961,0.996627589142124,0.996547343126915,0.996463598083631,0.99637261209084,0.996257783239852,0.996113570323504,0.995944713651227,0.995756906474485,0.995545364400612,0.995319638126656,0.995074613956616,0.994790704161155,0.994448015915211,0.994033891734292,0.993551377885945,0.993023975518399,0.992462200755568,0.991837869192224,0.991154694649926,0.990396414977507,0.989547456734601,0.988614775091995,0.987636067954189,0.986623683123379,0.985468932931417,0.984089007781526,0.9824912601693,0.980789728615312,0.97896513879848,0.976967317364324,0.974784115810777,0.97242168888444,0.969861149027457,0.967063905279803,0.964178462578081,0.961296532447454,0.958356289852492,0.955157072768761,0.951691281968014,0.948005555132849,0.944118156455473,0.940012979009996,0.935589854060624,0.930806224624028,0.925713529089544,0.920312282244333,0.914516914688346,0.908119027177781,0.900944158227762,0.893307372045144,0.885553427420653,0.877660639120992,0.86884849546669,0.858880798835032,0.848498577046012,0.838319598162118,0.828329056281935,0.80984719030503,0.795969248595551,0.80210941973863,0.79910578193273,0.77965515686304,0.776681966670802,0.784939679172743,0.783336629094984,0.782482939395309,0.78362662586075,0.799660852713178,0.668730132173331,0,0
1993,0.996646800590305,0.994285048052233,0.992892059002911,0.994046247806771,0.99356219679857,0.99359817626241,0.994056756603912,0.994839444407484,0.995987926016945,0.99754705016866,0.998683674918948,0.99895625438315,0.998639583195638,0.998490269022883,0.99837127722206,0.998219819700518,0.998094006636713,0.997978287058445,0.997790955687042,0.997542197554532,0.997336533489528,0.997222214413586,0.99717113074273,0.997101261705308,0.99702417338167,0.996965932341085,0.996930859148378,0.996911574270652,0.996896395243447,0.996887107867815,0.996861911723951,0.996806270001607,0.99672549096579,0.99664112040339,0.996549346127591,0.996433746443638,0.996288397814515,0.996118015917077,0.995928753224817,0.995715202450024,0.995487542945129,0.9952402853392,0.994953690131335,0.994607434884027,0.994188642946594,0.993700408656423,0.993165823303953,0.992596164726328,0.991961654108858,0.991266805378856,0.990494387264116,0.989628512332434,0.988674749879204,0.98767262560366,0.986633901254621,0.985446412426261,0.984023469889171,0.982370991427919,0.980605380471885,0.978705253457816,0.976615830377479,0.97432353331578,0.971830497242951,0.96911571556372,0.96613302948298,0.963038574007834,0.959929167331376,0.956737624754627,0.953243074399568,0.949429818418065,0.945343972007812,0.941001943203297,0.936375863195899,0.931346916864431,0.925852262548027,0.919942916670749,0.913602509508318,0.90671727143828,0.899013535343853,0.890242321726,0.880753310740681,0.870951742354382,0.860796353845787,0.849240901199193,0.835885424740351,0.821639384884054,0.807327263770549,0.792943361188487,0.765374984083867,0.743866335176159,0.753457792553758,0.748784898835764,0.717535910536971,0.712711300412618,0.72611809214971,0.723577919892292,0.722247891879404,0.724077328646749,0.651923659497122,0,0
1994,0.99526799818414,0.993940651327896,0.993311818722137,0.99328097358889,0.99419569101989,0.993705462556759,0.993741990390735,0.994206595565511,0.994998311785434,0.996157967250581,0.997727791092583,0.998869267186667,0.999142447535631,0.998824903400384,0.998675142984647,0.998555710979971,0.998403740467234,0.998277372984316,0.998161210675754,0.997972967035381,0.997722847097514,0.997516104115207,0.997401055375656,0.997349719570279,0.997279452354296,0.997201784311501,0.997143177931433,0.997107913515804,0.997088538118844,0.997073129252404,0.997064028359282,0.997038568665953,0.99698254529033,0.996901167290867,0.996816177577971,0.996723935105747,0.996607352460317,0.996460925506947,0.996289349250657,0.996098371055759,0.995882906537311,0.995653093490683,0.995403469337649,0.995113985104613,0.994764056523072,0.99434058489011,0.993846060277198,0.993304040032581,0.992726051112433,0.992081665881916,0.991374297538588,0.990587403627367,0.989703751810961,0.98872896954155,0.987702127082857,0.986635898307778,0.985413966544224,0.98394599665043,0.982236129273987,0.980402195015378,0.978421312833209,0.976234892414315,0.973824876517899,0.971191300386025,0.968307358098939,0.965120614478884,0.961793037464857,0.958428825624422,0.954952282679938,0.951117884531202,0.946903408344081,0.942349919966177,0.937465473116946,0.932213348230212,0.926444319908142,0.92007014307131,0.913128674069236,0.905581815080806,0.897267011052904,0.887812904082296,0.87684986671617,0.864743181998887,0.851961021718618,0.838407623792718,0.822594164116129,0.803771004355171,0.783014397012889,0.761444378152628,0.73895703387669,0.693514271454714,0.655716437437471,0.672856354919459,0.664540720054344,0.60639527072417,0.596869980950958,0.622906587272051,0.617978834748227,0.615353858456617,0.619066882416397,0,0
1995,0.993713776362166,0.994332737685849,0.994999444498507,0.99568890753759,0.996375283090869,0.997075755666098,0.997808794740606,0.998328265769713,0.998511798942089,0.998457324282069,0.998394970190424,0.99828723126376,0.99815428960616,0.998033358455325,0.997913133258161,0.997738848184211,0.997515051292701,0.997324430276343,0.997210073063508,0.997150217938295,0.997074983050818,0.996994146522495,0.996930937380463,0.996889261513592,0.996862106202265,0.996838886258116,0.996821295065423,0.996790316963749,0.996733465703911,0.996656118706263,0.996575097976027,0.996485206912786,0.99638202167025,0.996262832905785,0.996125468110795,0.995971040459945,0.995800100436548,0.99559372010424,0.995343690653474,0.995057943156163,0.994748094108024,0.994408881949556,0.994044511130362,0.9936410462408,0.993173467208854,0.992622128656671,0.991961263638504,0.991233675760463,0.99050057019726,0.989763060541024,0.98894909608359,0.988082776146963,0.98707698236343,0.98587202606707,0.984508549360834,0.983114341735374,0.981695913328166,0.98013557224483,0.978346573939877,0.976333008699312,0.974199149370614,0.971907219458192,0.969531013996031,0.967137200022659,0.964689505544987,0.962036621870161,0.959157028575999,0.95619028864343,0.953210502712924,0.950165440805203,0.946888873736685,0.943377454904671,0.939594783798086,0.93550485204349,0.931113987384642,0.92636449203764,0.921138226518579,0.915777974746532,0.910551716088506,0.905368699705235,0.899652663307116,0.893276858594986,0.886708622787329,0.880470449867686,0.87469992029317,0.8655978847586,0.859881681549604,0.861329799672617,0.858480990116641,0.847406570648593,0.844350776189987,0.853425438449415,0.852554805893604,0.851922312453859,0.851951965259006,0.873904881101377,0.826960418222554,0.755833646970267,0.629369720597791,0,0
1996,0.992591668195256,0.993781375741194,0.994407670210063,0.995081379904391,0.995777008064634,0.99646869653071,0.997173644986793,0.997910241712193,0.998431618768704,0.99861559307758,0.998560961485781,0.998498451349538,0.998390378511135,0.998256927524939,0.998135660927927,0.99801498117721,0.997839958542535,0.997615256640118,0.997423639624417,0.997308712271886,0.997248448845519,0.997172819592099,0.997091452448144,0.99702795303228,0.996985989152419,0.996958793369724,0.996935288453734,0.99691765697142,0.996886427534052,0.996829270273505,0.996751421554531,0.996669776687383,0.996579475351569,0.996475426608348,0.996355404605421,0.996217146388586,0.996061436566815,0.995889070518443,0.995681021949803,0.995428697227135,0.995140298123407,0.994827367159602,0.994484622217627,0.994116050940044,0.993707655223207,0.993234097323005,0.992674721986477,0.992003892247408,0.991263997991876,0.990517282586758,0.989765540804098,0.988934172305576,0.988047717399878,0.987016689922424,0.985779104373868,0.984374371016438,0.982934335368471,0.981465134872068,0.979843877351126,0.97797875732912,0.975871450475688,0.973628605565799,0.971208645792975,0.968687471948989,0.966135311259434,0.96351261662078,0.960654779982339,0.957534826874003,0.954301013196202,0.951032581384274,0.94767191072674,0.944030679212841,0.94010101538071,0.935834908440395,0.93118325991567,0.926143143163387,0.920637643805994,0.914515358714351,0.908162165053399,0.901897778464007,0.895613266035997,0.888597330429673,0.880664109697687,0.872380098842883,0.864388252161755,0.856896365793163,0.84487588203124,0.83720023478115,0.83915357998403,0.835310875096803,0.820067762719396,0.815793389883248,0.828369351669941,0.82717814703417,0.82638402826384,0.826328929574535,0.813605442176871,0.746229567416238,0.631893439561808,0,0
1997,0.99133117768412,0.992144244907223,0.99385157232145,0.994485299867685,0.995166120631873,0.995868156120454,0.996565220245449,0.997274521809625,0.998014696365388,0.998537931963812,0.998722533035231,0.998667795827372,0.998605009272888,0.998496714593992,0.998362885815253,0.998241106311378,0.998119982276447,0.997944197101916,0.997718476300965,0.997526032119737,0.997410516878664,0.997349963638318,0.997273958557683,0.997192078949857,0.997128188575747,0.997086003450207,0.997058592209144,0.997034923957135,0.997017124063951,0.996985768364735,0.996928170312351,0.996849815821231,0.996767610870891,0.996676755742009,0.996571911537491,0.996451209313526,0.996311766471669,0.996154936649947,0.995981158094343,0.995771290593741,0.995516760791565,0.995225716762562,0.994909531905484,0.994562978538582,0.994190291784888,0.993776873283641,0.993297025029127,0.992730007997148,0.992048922680701,0.991296705527388,0.990536287328601,0.98976946955923,0.988920270631677,0.988012973379558,0.986956084502756,0.985683969833056,0.984236683748001,0.982748631991976,0.981225812885297,0.979539946376512,0.977593694019668,0.975385885691363,0.973025205537281,0.970466497396674,0.967786750963336,0.965059972750927,0.962242708570147,0.959155356261956,0.955764053988508,0.952224763247574,0.948624162502839,0.944895020086409,0.940825538781779,0.936398057853248,0.931549303937712,0.926212001723357,0.920367622974509,0.913912603828097,0.906640887514437,0.898992864134352,0.891343179446982,0.883563058535175,0.874748700607242,0.864609387917357,0.853829532526192,0.843236087251036,0.833120437956204,0.816516549704371,0.805672821237024,0.808443556316808,0.80295680678112,0.780735322338492,0.774365267574336,0.792951332890618,0.791249403910348,0.789989513591998,0.790079939573236,0.744939271255061,0.642502722981968,0,0
1998,0.989827343617054,0.991361772057245,0.992780489958653,0.993897471967906,0.994538757041588,0.995226882046718,0.995935380836207,0.996637778550392,0.997351745062136,0.998095538368893,0.998620707917778,0.998805823400386,0.998750862180663,0.99868806790581,0.998579352699774,0.998445084228048,0.998322914072385,0.998201434554937,0.998025142379993,0.997798359547541,0.997604990626902,0.997488879788481,0.997427984405278,0.9973514828377,0.99726925635989,0.997204961953929,0.997162512076376,0.997134886907614,0.99711113874775,0.997093200762703,0.997061602073802,0.997003710495601,0.996924846802988,0.996842011797641,0.996750474324144,0.996644972819931,0.996523325628281,0.996382852271746,0.996224672468917,0.996049692934952,0.995837882305747,0.995581132306057,0.995287305387838,0.994967787497418,0.994617656884271,0.99424072949947,0.993822284994625,0.993336687003559,0.992761796303427,0.99207023856034,0.991305615863198,0.990531263934911,0.989748916897654,0.988881125390552,0.987952530131767,0.986868577542621,0.985560992932829,0.984069298272226,0.982530621431126,0.980951436369485,0.979197887914821,0.977165237338258,0.974849155744244,0.972362177721189,0.969651551950282,0.966798441023763,0.963878133589968,0.960844174491036,0.957498283919484,0.953797979587052,0.94990915643396,0.945922539987513,0.941762000805456,0.9371834081788,0.93215742666342,0.926597284137843,0.920411206386331,0.9135550996483,0.905878550112542,0.897102399228607,0.887716911929103,0.878172552041873,0.86829112103786,0.85688693429686,0.843481586667372,0.828870664217191,0.814153588642431,0.799757551954501,0.77534792213505,0.758857313343776,0.763118040788142,0.75467516133688,0.719199572025505,0.708641182139415,0.738948375904768,0.736213650745819,0.734262521059887,0.734305289993627,0.657963137996219,0,0
1999,0.988450195525208,0.990682642607245,0.992644155453916,0.994332541458461,0.993892561318076,0.994541448684533,0.99523681011454,0.995951861672917,0.996659876941874,0.997378320707383,0.998125809886582,0.998652926937892,0.998838595043715,0.998783506025024,0.998720480293557,0.99861148349904,0.998476777925211,0.998354265516796,0.998232300341519,0.998055226567531,0.99782765748229,0.99763337060518,0.997516646157873,0.997455497343423,0.997378619229529,0.997295905784539,0.997231217670271,0.997188580283989,0.997160740950156,0.997136893160602,0.997118877470189,0.997086994995919,0.997028702609171,0.996949309445379,0.996866040126787,0.996773767823383,0.996667515134853,0.996544961950633,0.996403447816228,0.996244214061099,0.996067720010753,0.995854180997872,0.99559515250806,0.995298406529045,0.994975816530255,0.994621743692687,0.994240564304174,0.993817250189748,0.993325284540656,0.992742601310336,0.992040801698125,0.991263267329883,0.990474632949772,0.989676750598541,0.988789870512144,0.987839089780216,0.986727220767924,0.985382505051284,0.983844241505686,0.982253060922253,0.980614531754421,0.978788148365704,0.976663432965214,0.974232075678439,0.971607058987249,0.968732208730554,0.965687587329724,0.962553207433262,0.959275995026673,0.955638302425543,0.951585825444261,0.947291974014171,0.94285352706449,0.938182327042412,0.932993186326129,0.927239102565818,0.920801689180277,0.913545284999825,0.905389023962675,0.896112348512806,0.885310113562713,0.873522958499336,0.861274379667368,0.848314166742811,0.832982924960211,0.814430428595548,0.793530159796536,0.771719271128386,0.749602172116633,0.710231488120102,0.682196448463404,0.689566174126744,0.674885595246226,0.609525149772828,0.588788153520701,0.646725491783372,0.641698644154515,0.638019746905855,0.638060106325269,0,0
2000,0.993294484986766,0.995056695460189,0.996386773134767,0.997325218834914,0.997920597141787,0.998171485478371,0.998080097585119,0.997997803472875,0.998112427754329,0.998323717127609,0.998348022675303,0.998250318254383,0.998119792114582,0.997975974596944,0.997819425798539,0.99762906985571,0.997406441375611,0.997216688643055,0.997090958737244,0.997009418310106,0.996914602826644,0.996812171978469,0.996734254291103,0.996692241029164,0.996675584188688,0.996662547346699,0.996657398169243,0.996637960242376,0.99658843767547,0.996515604947598,0.996441341920462,0.996359767551484,0.996266483713732,0.996161261389359,0.996042163993082,0.995905049754903,0.995748292061975,0.9955697669499,0.995366016760052,0.995133366708968,0.994876229601937,0.994598291211362,0.994257666989407,0.993835630356633,0.993351629654135,0.992833858801301,0.992269018913437,0.991690832180231,0.991094550961945,0.99043357366555,0.98965520827108,0.988735595766023,0.987693607101087,0.986589014341384,0.98544554483679,0.984211943093045,0.982920597851901,0.981439359837101,0.979680929093545,0.977706597439824,0.975696002138984,0.973644166424207,0.971494236888186,0.969182380195513,0.966671672406418,0.96398964994488,0.96108914042632,0.958099755458265,0.955124843577173,0.952108718904613,0.948830933180461,0.945281826411816,0.941496417439301,0.937475934213893,0.93319841244842,0.928535222150676,0.923362362479088,0.918023234237654,0.912817497804502,0.907687505272927,0.902036818703566,0.895751390284605,0.889337546031686,0.88324599887884,0.87753794902175,0.86819993866912,0.861895158304977,0.863709549402454,0.861036164141157,0.850371975533396,0.847979704878027,0.854624915954279,0.853715274153383,0.853172755793948,0.853557175368581,0.874146691987887,0.837338840906246,0.780178599904322,0.680906713164778,0,0
