e,fc,fa,n,tr,w,pc,pa,rc,ra,uIc,uIa,uNc,uNa,vc,va,x,c2020
0.435712056513876,0.00952459262916818,0.724618128617294,0.11342169662239,9.83954843133688,0.0075866240488831,0.0480451863515191,0.150658385436982,0.013601625605952,0.0115724011790007,0.163752797169145,0.174442141773645,0.0173110476802103,0.0010364411175251,0.000215505916811526,0.000153539731213823,0.403840043549426,0.310550817980794
0.429515254815472,0.00829733882156211,0.716334655324144,0.110886552330999,9.91899736038127,0.00786146866026558,0.0485420676645149,0.150595948050898,0.0138733047409196,0.0113339935376955,0.161108755025352,0.175163723082082,0.016967135235442,0.000630803672692749,0.000212783632836432,0.000154495546677727,0.403507607464743,0.298867405300921
0.427503953088673,0.0122468333411469,0.706536991709582,0.115804563115412,9.88683826808033,0.00756577921755014,0.048256245718949,0.155435143483996,0.0143092459188227,0.0112377157180478,0.156019331360293,0.176319458925657,0.0162617069860599,0.000801080411730782,0.000221753648426112,0.000155392071152346,0.40525757096551,0.312174288256452
0.416545116332016,0.0152750240025665,0.71111287619108,0.117001399629523,9.47038627228407,0.00761783349317318,0.0470267743067449,0.158606845155616,0.0142219321561042,0.0116444068992885,0.160752063694053,0.170720453101896,0.0160151101259422,0.00169371342989163,0.000224413992212899,0.000164320035787965,0.402948645736121,0.314972487718992
0.418822708544581,0.0175664836815146,0.704780808687345,0.110024788227372,9.45308594626985,0.00798397882826528,0.050060604740461,0.155921820711531,0.0143640831056951,0.0116575011858516,0.171499124304664,0.175216224171043,0.0175707463422751,0.0013166165787924,0.000213948373985004,0.000151294493371418,0.398893997936565,0.284795868550218
0.437673466854676,0.0216914247230042,0.726812766824353,0.11407931445744,9.49455366268036,0.00806623144612503,0.0492033368937973,0.150236335997216,0.0139297304549526,0.0119666112504573,0.169962096070228,0.167359893196828,0.0173199191415606,0.00182426994863588,0.000211971811973802,0.000158137321419731,0.398635884905859,0.289185130504084
0.426259756533565,0.0308316117777069,0.742103495893311,0.114331153251251,9.94307447819755,0.00807555917622738,0.0480296473434431,0.145931933754518,0.0135825085552428,0.0118772544097844,0.166375510235518,0.177681446783222,0.0176664615273906,0.00170567666049224,0.000220868220911566,0.000155980292832133,0.406463886212029,0.309222176941854
0.426217076573769,0.0260467698693689,0.728225551449465,0.113874926603904,9.70581904221823,0.00807746069641686,0.0469175285095419,0.152511302963535,0.0136835179874536,0.0117473704308738,0.162614519659884,0.175919443462981,0.0167702225058577,0.00183342322475613,0.000218323763359269,0.000157681725512281,0.401906714728495,0.310031955400351
0.433724066920076,0.0302749604689077,0.721203080892069,0.111681460485215,9.44717695508798,0.00816280838075577,0.0482918968928352,0.154583071244781,0.0135146226316436,0.0115391037241369,0.164916031180188,0.176708259471927,0.0160964964168044,0.00187612561465904,0.000220392508434129,0.000153077319185568,0.398828735134705,0.292321092091105
0.453120030526106,0.0288320437434619,0.731637515670434,0.115495898143229,9.30387789146926,0.00818349828801953,0.0457041590071798,0.158649869868386,0.0136385136888707,0.0115858580065032,0.169455797223262,0.175570911086494,0.0146081301276452,0.00208924126257328,0.000218684602388017,0.000158775665495371,0.395575529379323,0.285188666191999
0.448465557975126,0.0300265437902451,0.742575158104244,0.114997716690823,9.30778662595301,0.00738075587169572,0.0451377908530277,0.156426033427001,0.0137398379317533,0.0115307041151747,0.175561963487609,0.172800438490867,0.0151035133433334,0.00248023669137751,0.000221454141216346,0.000161713467623804,0.3940072344899,0.307334679387288
0.44249714268582,0.0255180961302456,0.738716530694094,0.107016336330793,8.7131935486144,0.00715708352633898,0.0465181958958615,0.15919330931446,0.0137821783534037,0.0120500018864402,0.164486805551228,0.166342804356361,0.0147228286042381,0.00206926513925241,0.000222879015082858,0.000166006313636587,0.389794538825015,0.284897344629929
0.437278912201134,0.0315610896742012,0.744956013297316,0.104886405578673,8.746233054292,0.00728544923242047,0.0442368353333517,0.156469335108651,0.0133995673151777,0.0121628677166236,0.160213211404489,0.162331465546369,0.0138784735330491,0.00144158037300792,0.000221555894560973,0.000171852566010367,0.386440432869034,0.269583844254577
0.435226563886777,0.0250127795880244,0.734538651214992,0.104213077676676,8.91543711217012,0.00761543366610492,0.0430360041439319,0.153904437206882,0.0135378781283125,0.012216795322272,0.152878077632932,0.167587807369332,0.0142926324817292,0.00169378577270508,0.000212560307232936,0.000167331031977977,0.380538028949919,0.266449708160883
0.459841263073241,0.0265758513502134,0.699620637141441,0.115101220473595,9.36087859995179,0.00780659146702999,0.0438074155807064,0.149388910792269,0.013117477078749,0.0127420464566789,0.15949540887028,0.160499820293358,0.0149395645132048,0.000533062379610496,0.000220321963079884,0.00015854024737612,0.383604709242535,0.226787843650224
0.472134423100027,0.00927518832195221,0.691437546305346,0.118977549164907,9.88757433315746,0.0082836923691223,0.044943506142371,0.142986168691335,0.0136298002476324,0.0125714761830121,0.162619464080105,0.165769484498968,0.0141056498557025,0.00153614933296355,0.000228069553518448,0.000150254206174892,0.394097725828579,0.238117650504813
0.469629752671244,0.0175916179303863,0.720615072265955,0.114769604520041,9.71841941811356,0.00897611149303239,0.0458566857387619,0.140539289037201,0.0134082017025911,0.0116139985209283,0.165082026331753,0.163918780016423,0.0136785685124493,0.000774999766117285,0.000218806849679063,0.000140930202218349,0.389755925705235,0.223963844706322
0.463560391519807,0.0172564856214095,0.743871731233079,0.112437940773447,8.87244150258565,0.0089726947738697,0.0446962759810328,0.143304220434447,0.0139217010564287,0.0115723301594655,0.170146610920957,0.151907700186757,0.0124549565352297,0.000962825150807202,0.000216949720394581,0.000136465132713998,0.388184696136547,0.227799300297583
0.4464982807568,0.0182472766546352,0.739862145309945,0.110934270096396,9.10817902127192,0.00893709497407966,0.0461133344333391,0.143937389478441,0.0140049774631383,0.0117699725461301,0.167511796778764,0.14656886116613,0.012459868169651,0.000833802282469465,0.000226325524676758,0.000125985303986871,0.392685841678143,0.255515926415305
0.436269561095051,0.0209268455505823,0.743441927410195,0.111070716248067,9.29854871721165,0.0087319698426518,0.044964373447725,0.14306178234583,0.01375195828136,0.0117191903329069,0.164458068936658,0.149991358542716,0.0118816801289974,0.00145719120672817,0.00022401291815721,0.00013040227377841,0.390418621345895,0.269636928853835
0.434337297344476,0.0202331669006879,0.732811483928688,0.111007025778617,9.19494111481511,0.00895252778258546,0.0438025663104739,0.14427393026157,0.0134961320185062,0.011665621972209,0.166020198868494,0.148734984160417,0.0115105436179045,0.00100846480962561,0.000229236373333787,0.000132681112985672,0.394653840477201,0.254802722765992
0.439275627486953,0.0263760076464239,0.732336820397566,0.11287713748269,8.82945076022435,0.00860694975265252,0.0451895748408019,0.143924211826674,0.0138267083742152,0.0115652109615135,0.165807060012652,0.145991959475973,0.0120180190217368,0.000447481144566727,0.000232764446647443,0.000130110503248234,0.395221126468993,0.2329495022044
0.43373996339651,0.0253901562850936,0.689623742001955,0.103523684529693,8.94123202120481,0.00924272119998909,0.0450471529485796,0.142823948031572,0.0134412554378812,0.0114974515981203,0.166915151070022,0.142113971230624,0.0128935591938325,0.000211634782800441,0.000233319532552417,0.00013806108241607,0.396278047519423,0.227819365815795
0.450498946648025,0.0219678921686807,0.69458226961792,0.104689583781632,8.78197829776949,0.00945937773641661,0.0440754249521663,0.145228942477733,0.0137123425878046,0.0118314262307418,0.168482180314045,0.146075601162936,0.0117207804331581,0.000251324905927763,0.000239788041766329,0.000139212795906551,0.395305441883604,0.222826376241331
0.450498946648025,0.0219678921686807,0.69458226961792,0.104689583781632,8.78197829776949,0.00945937773641661,0.0440754249521663,0.145228942477733,0.0137123425878046,0.0118314262307418,0.168482180314045,0.146075601162936,0.0117207804331581,0.000251324905927763,0.000239788041766329,0.000139212795906551,0.395305441883604,0.222826376241331
0.443105928489951,0.0311417516283688,0.67243142121624,0.107891940883165,9.04559543883593,0.00959837882259939,0.0435304353879318,0.145611450301862,0.0135751932930454,0.0122186276897711,0.169376694776779,0.153576684154803,0.0116809047524025,0.000301172240339851,0.000225331381112475,0.000147020987134683,0.38819962430706,0.21007165535343
0.443098542144341,0.0292322004595216,0.654855559782385,0.107721365102482,9.48206620529442,0.0090493221696638,0.0407527938066548,0.147421089287973,0.0135590802875542,0.0119713947158472,0.15708176057467,0.158053800328266,0.0104908207794966,0.000426045443757637,0.00022512053040294,0.00014207618415927,0.391159721402175,0.210618072883922
0.423536511154796,0.0264551134813403,0.620776392354056,0.118201999820584,9.73053032239808,0.00897025589629426,0.0414436062874612,0.146213930121693,0.0137250656744554,0.0122940913628992,0.151134921348314,0.149470360832917,0.0100316161035759,0.00045917899919849,0.000229041815718537,0.000134743448960274,0.396407850099521,0.188843653258703
0.425929793460946,0.0227811200276942,0.606210184539985,0.117542598610096,9.9331738821661,0.00879593207027534,0.0422906095556976,0.15345207413385,0.0133014704389629,0.0124046844922607,0.162150505175318,0.149537511075342,0.00944876308386651,0.00206096937305398,0.000232584828940616,0.00013497251216303,0.397513878155133,0.230718628125835
0.429811778910306,0.0251954599698909,0.592571744475745,0.116247657077508,9.84625626968041,0.00910328361288797,0.0438214187216619,0.157326321300363,0.0135118523247617,0.0124735771549853,0.161292922166743,0.151468709142581,0.00969189612146058,0.00223304729240479,0.000226144762468832,0.000125654920679456,0.399753982565883,0.23888404461126
0.42503841710069,0.0278988990842056,0.588955059123189,0.117038996773351,9.6597318376256,0.00892916626540956,0.0460642716920593,0.152175556803081,0.013629915788539,0.0120662029875776,0.158615711295995,0.142096001462185,0.0100327220332642,0.00185783019560303,0.000225327521194523,0.000127063227042685,0.401731329329179,0.210068504151955
0.429065292323039,0.0263748612270062,0.576670077939944,0.11895503996521,9.85069190939245,0.00914122878989785,0.0473992096550776,0.148841703684771,0.0134897805622799,0.0120308386341389,0.156166688144266,0.143347208124061,0.0101525557163356,0.00137646376727851,0.000227188501767853,0.000130030941950475,0.405064123432667,0.198779706996799
0.426229505389998,0.0214203144367834,0.575304950943422,0.118644418402719,9.99508023250159,0.00920859980167494,0.0476888522635575,0.150594767511741,0.0134612511588931,0.0115359928322232,0.152009896747318,0.144098938957838,0.0108945981866983,0.0015553726746224,0.000236986506988241,0.000135160664286047,0.40156515139664,0.195989712973001
0.429613063313905,0.0211332094988598,0.562502637855068,0.121598285526785,9.83690556827005,0.00906347052131792,0.0465607202162791,0.15147768576424,0.0137610953844826,0.0116721924157288,0.153560277902372,0.139495235337865,0.0108059556514784,0.00228784329760335,0.000231881245369431,0.000139860263347385,0.403614797471129,0.180572760385669
0.434785452045964,0.0186734273431352,0.553898566917342,0.120218396817565,9.70855081411322,0.00940169662434125,0.0477286393768569,0.150396198086109,0.0141142648646118,0.0119013182213303,0.149620233198499,0.136109843761342,0.0106985527873866,0.00301937002341616,0.000230489967350415,0.000142153929574807,0.408919002889555,0.18315356537499
0.429415049818519,0.0181947835117355,0.560762346495106,0.119679292031676,9.53038782378906,0.00917304268623298,0.0482807355972105,0.151096127229018,0.0141078853269951,0.0120252057686076,0.147543720434472,0.139405248400518,0.0103450088588711,0.00305649025755823,0.000232711220067288,0.000146847060006278,0.411340100301368,0.191887440762242
0.41796910298978,0.02144292733524,0.576796984330337,0.121258384892888,9.34906509487921,0.00892223944314985,0.0489682446917168,0.152642324640043,0.0141046969366959,0.0120295173062993,0.151518945942045,0.134545616506973,0.0100275314624611,0.00333890485046389,0.000222815750218284,0.000148822482561957,0.415409881550261,0.205031155177749
0.430844348328296,0.0226993139887507,0.575079578415525,0.125149398128267,9.34458176541417,0.00878951995799012,0.0488475663801432,0.154390732100743,0.0141282605898946,0.0115689193237967,0.146653312345345,0.141175030011913,0.00940696743610992,0.00370733217951812,0.000226966065617035,0.000146194513423299,0.417842021310343,0.195712917694946
0.430435083621055,0.022434087534738,0.585087374447832,0.126075625235703,9.69331040540518,0.00861182321982837,0.0482676179387952,0.149229394102297,0.0143860384966096,0.0114950187485275,0.14448266485883,0.140706255344341,0.00930396915122022,0.00458150017217487,0.000227797557582577,0.000139749238797159,0.419881551524441,0.194742143964252
0.430678981683892,0.0192248693388852,0.587959196984586,0.129298378324284,9.50393369456887,0.00851879818317005,0.0490745885301333,0.149944924772717,0.0148399882472051,0.0119995569556049,0.14246644667605,0.136563703172068,0.010691805514357,0.0047456398726981,0.000223800062993894,0.000128294480791686,0.418869206297721,0.195876800756653
0.423241651365421,0.0236988055166992,0.583353064430017,0.130122291611804,9.20422906762141,0.00889467344815684,0.047738612707109,0.153106042241736,0.0148656333070284,0.0121047674864028,0.138171882920119,0.135515307765879,0.0112145716353882,0.00450141780206069,0.000221100410489724,0.000127335948874311,0.416409105152286,0.187580345423627
0.423241651365421,0.0236988055166992,0.583353064430017,0.130122291611804,9.20422906762141,0.00889467344815684,0.047738612707109,0.153106042241736,0.0148656333070284,0.0121047674864028,0.138171882920119,0.135515307765879,0.0112145716353882,0.00450141780206069,0.000221100410489724,0.000127335948874311,0.416409105152286,0.187580345423627
0.425032274152424,0.0209375003318097,0.587742642820378,0.127892249598681,9.07475423606846,0.0088060050248015,0.0481606804945113,0.152662891147641,0.0146399195510411,0.0121737996778107,0.140415362526924,0.135828489017936,0.0110786716784504,0.00510902946459824,0.000224292857000065,0.000126035007122923,0.413830617971333,0.18582211373749
0.426451428192788,0.0255725533075809,0.600410105236796,0.121023007051849,9.18990411955823,0.0081386457847645,0.0479129008360939,0.147367179141909,0.0148615463133921,0.0122382651309977,0.140047729806828,0.129403625942411,0.0107341287008278,0.00528960157186166,0.00021668251003132,0.000126305784265773,0.410150731040964,0.202235136802263
0.421154143318946,0.0227407771345766,0.61207024691391,0.124760243359173,9.11484277175478,0.00827803536708384,0.0493120387895773,0.148325538383373,0.014975021608756,0.0121826236427229,0.140802366799694,0.127471506176504,0.0105944968692923,0.00564971048909854,0.000212132006279991,0.000128737114318305,0.411809376886814,0.210029753341577
0.422629206133135,0.020764978693278,0.611678019561973,0.121613606277183,8.92804973931943,0.00838726993477321,0.0484503138950466,0.147831999517234,0.014995012624316,0.0124686679112024,0.135843157764854,0.127959620572637,0.0104677413518593,0.00615030080180163,0.000214330982591453,0.000131586044542816,0.408231921674212,0.197855749444452
